 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  392      27        2  1048.65   17.09    2.15   -7.17    4.61   10.10   -0.06
  393      28        2  1054.85   15.95    2.17   -4.99    4.51   10.04    0.00
  394      29        2  1061.05   14.62    2.18   -4.31    4.37    9.98    0.00
  395      30        2  1067.25   15.22    2.19  -12.10    4.18    9.90    0.00
  396      31        2  1073.45   16.34    2.21  -14.30    3.96    9.80    0.00
  397      32        2  1079.65   16.71    2.22  -11.20    3.77    9.70    0.00
  398      33        2  1085.85   16.21    2.23   -7.32    3.62    9.63    0.00
  399      34        2  1092.04   15.64    2.24   -7.08    3.45    9.56    0.00
  400      35        2  1098.24   15.62    2.26   -9.35    3.28    9.48    0.00
  401      36        2  1104.44   15.99    2.27  -10.90    3.10    9.41    0.00
  402      37        2  1110.64   16.27    2.28  -10.50    2.92    9.33    0.00
  403      38        2  1116.84   17.54    2.29  -14.30    2.70    9.23    0.00
  404      39        2  1123.04   18.40    2.31  -12.80    2.51    9.15    0.00
  405      40        2  1129.24   20.30    2.32  -17.20    2.28    9.06    0.00
  406      41        2  1135.44   21.93    2.33  -15.40    2.06    8.95    0.00
  407      42        2  1141.64   23.25    2.35  -14.20    1.85    8.85    0.00
  408      43        2  1147.84   23.84    2.36  -11.40    1.65    8.75    0.00
  409      44        2  1154.04   23.75    2.37   -9.19    1.48    8.67    0.00
  410      45        2  1160.24   22.57    2.38   -4.32    1.34    8.60    0.00
  411      46        2  1166.44   22.86    2.40  -10.40    1.17    8.50    0.00
  412      47        2  1172.63   23.18    2.41   -9.96    1.01    8.40    0.00
  413      48        2  1178.83   22.15    2.42   -4.58    0.91    8.32    0.00
  414      49        2  1185.03   21.19    2.44   -4.90    0.81    8.23    0.00
  415      50        2  1191.23   18.94    2.45    0.31    0.76    8.16    0.00
  416      51        2  1197.43   16.27    2.46    2.10    0.73    8.10    0.00
  417      52        2  1203.63   13.22    2.47    3.37    0.70    8.04    0.00
  418      53        2  1209.83   10.56    2.49    2.15    0.67    7.98    0.00
  419      54        2  1216.03    7.84    2.50    2.42    0.65    7.92    0.00
  420      55        2  1222.23    4.39    2.51    5.28    0.64    7.87    0.00
  421      56        2   106.20    0.18    0.21    8.64    0.68    7.84    0.00
  422      57        2   112.40    0.00    0.22    5.76    0.72    7.80    1.16
  423      58        2   118.60    0.00    0.23    2.15    0.73    7.75    2.80
  424      59        2   124.80    0.00    0.25    3.62    0.69    7.72    3.82
  425      60        2   131.00    0.00    0.26    3.07    0.63    7.66    4.60
  426      61        2   137.20    0.00    0.27    3.08    0.63    7.61    5.12
  427      62        2   143.40    0.00    0.28    2.35    0.64    7.56    4.74
  428      63        2   149.60    0.00    0.30   -1.00    0.57    7.49    4.72
  429      64        2   155.80    0.00    0.31   -3.36    0.46    7.40    4.55
  430      65        2   162.00    0.00    0.32    1.65    0.40    7.33    3.69
  431      66        2   168.20    0.00    0.33   -0.44    0.34    7.25    2.43
  432      67        2   174.40    0.00    0.35   -0.88    0.29    7.18    2.54
  433      68        2   180.60    0.00    0.36   -1.76    0.26    7.10    1.27
  434      69        2   186.80    2.12    0.37   -5.37    0.18    6.99   -0.05
  435      70        2   193.00    0.49    0.39   -1.65    0.09    6.89    0.00
  436      71        2   199.20    0.00    0.40    1.73    0.01    6.81    0.32
  437      72        2   205.40    0.00    0.41    3.08   -0.04    6.73    1.23
  438      73        2   211.60    0.00    0.42    1.80   -0.07    6.65    1.98
  439      74        2   217.80    0.00    0.44    1.88   -0.11    6.58    2.57
  440      75        2   224.00    0.00    0.45    0.96   -0.17    6.52    3.04
  441      76        2   230.20    0.00    0.46   -0.37   -0.23    6.46    2.23
  442      77        2   236.40    0.00    0.48   -1.41   -0.29    6.39    1.59
  443      78        2   242.60    0.00    0.49   -2.34   -0.35    6.33    1.24
  444      79        2   248.80    0.00    0.50    2.65   -0.36    6.28    1.60
  445      80        2   255.00    0.00    0.51    3.33   -0.38    6.24    2.25
  446      81        2   261.20    0.00    0.53    4.03   -0.39    6.20    2.86
  447      82        2   267.40    0.00    0.54    6.68   -0.39    6.17    3.51
  448      83        2   273.60    0.00    0.55    7.06   -0.39    6.15    4.17
  449      84        2   279.80    0.00    0.57    6.62   -0.40    6.12    4.73
  450      85        2   286.00    0.00    0.58    6.45   -0.42    6.09    5.19
  451      86        2   292.20    0.00    0.59    7.14   -0.44    6.07    5.60
  452      87        2   298.40    0.00    0.60    4.45   -0.49    6.03    5.10
  453      88        2   304.60    0.00    0.62    8.21   -0.47    6.01    5.33
  454      89        2   310.80    0.00    0.63   10.80   -0.39    5.99    5.83
  455      90        2   317.00    0.00    0.64    5.88   -0.36    5.95    6.15
  456      91        2   323.20    0.00    0.65    3.55   -0.37    5.90    5.52
  457      92        2   329.40    0.00    0.67    3.70   -0.36    5.84    5.09
  458      93        2   335.60    0.00    0.68    5.08   -0.34    5.78    5.24
  459      94        2   341.80    0.00    0.69    6.60   -0.35    5.73    5.57
  460      95        2   348.00    0.00    0.71    2.11   -0.37    5.66    3.88
  461      96        2   354.20    0.00    0.72    3.40   -0.34    5.62    4.03
  462      97        2   360.40    0.00    0.73    3.07   -0.32    5.57    4.29
  463      98        2   366.60    0.00    0.74    1.28   -0.30    5.53    3.99
  464      99        2   372.80    0.00    0.76    4.12   -0.26    5.49    4.13
  465     100        2   379.00    0.00    0.77    4.18   -0.24    5.45    4.42
  466     101        2   385.20    0.00    0.78    3.23   -0.22    5.39    4.66
  467     102        2   391.40    0.00    0.80    2.96   -0.22    5.33    4.03
  468     103        2   397.60    0.00    0.81    2.29   -0.23    5.28    4.11
  469     104        2   403.80    0.00    0.82    1.39   -0.26    5.22    3.91
  470     105        2   410.00    0.00    0.83    2.40   -0.30    5.17    4.03
  471     106        2   416.20    0.00    0.85    4.49   -0.30    5.12    4.29
  472     107        2   422.40    0.00    0.86    6.48   -0.27    5.08    4.62
  473     108        2   428.60    0.00    0.87    6.48   -0.24    5.03    4.97
  474     109        2   434.80    0.00    0.89    6.22   -0.20    4.98    5.28
  475     110        2   441.00    0.00    0.90    7.10   -0.16    4.95    5.57
  476     111        2   447.20    0.00    0.91    7.52   -0.13    4.92    5.85
  477     112        2   453.40    0.00    0.92    1.53   -0.14    4.85    5.93
  478     113        2   459.60    0.00    0.94    3.52   -0.12    4.78    5.04
  479     114        2   465.80    0.00    0.95    1.88   -0.15    4.70    3.52
  480     115        2   472.00    0.00    0.96    0.99   -0.18    4.63    2.88
  481     116        2   478.20    0.00    0.98    1.74   -0.19    4.58    2.97
  482     117        2   484.40    0.00    0.99    2.71   -0.21    4.53    3.18
  483     118        2   490.60    0.00    1.00    3.22   -0.23    4.47    3.42
  484     119        2   496.80    0.00    1.01    3.48   -0.24    4.41    3.64
  485     120        2   503.00    0.00    1.03    3.42   -0.27    4.34    3.86
  486     121        2   509.20    0.00    1.04    3.76   -0.27    4.27    4.06
  487     122        2   515.40    0.00    1.05    6.16   -0.25    4.22    4.30
  488     123        2   521.60    0.00    1.06    5.55   -0.19    4.16    4.55
  489     124        2   527.80    0.00    1.08    6.52   -0.13    4.11    4.78
  490     125        2   534.00    0.00    1.09    3.37   -0.08    4.04    3.93
  491     126        2   540.20    0.00    1.10    3.10   -0.08    3.98    3.76
  492     127        2   546.40    0.00    1.12    3.17   -0.08    3.91    3.84
  493     128        2   552.60    0.00    1.13    6.07   -0.06    3.85    4.06
  494     129        2   558.80    0.00    1.14    5.90   -0.03    3.81    4.30
  495     130        2   565.00    0.00    1.15   12.50    0.07    3.79    4.61
  496     131        2   571.20    0.00    1.17   15.40    0.18    3.80    5.08
  497     132        2   577.40    0.00    1.18   15.60    0.31    3.81    5.60
  498     133        2   583.60    0.00    1.19   17.60    0.45    3.83    6.12
  499     134        2   589.81    0.00    1.21   13.00    0.55    3.84    6.54
  500     135        2   596.01    0.00    1.22    9.62    0.64    3.83    6.77
  501     136        2   602.21    0.00    1.23   10.90    0.73    3.81    6.95
  502     137        2   608.41    0.00    1.24   10.90    0.82    3.81    7.14
  503     138        2   614.61    0.00    1.26   11.50    0.92    3.81    7.35
  504     139        2   620.81    0.00    1.27   12.50    1.03    3.81    7.58
  505     140        2   627.01    0.00    1.28   12.50    1.14    3.80    7.83
  506     141        2   633.21    0.00    1.30    9.93    1.25    3.78    8.01
  507     142        2   639.41    0.00    1.31   11.20    1.36    3.76    8.15
  508     143        2   645.61    0.00    1.32    8.07    1.46    3.75    7.24
  509     144        2   651.81    0.00    1.33    8.70    1.60    3.73    7.29
  510     145        2   658.01    0.00    1.35   11.80    1.72    3.72    7.44
  511     146        2   664.21    0.00    1.36    9.02    1.82    3.71    7.42
  512     147        2   670.41    0.00    1.37    6.45    1.88    3.69    7.42
  513     148        2   676.61    0.00    1.39   11.30    1.98    3.69    7.53
  514     149        2   682.82    0.00    1.40   12.10    2.07    3.69    7.75
  515     150        2   689.02    0.00    1.41   13.60    2.16    3.69    8.00
  516     151        2   695.22    0.00    1.42   13.60    2.25    3.69    8.22
  517     152        2   701.42    0.00    1.44   13.00    2.33    3.69    8.42
  518     153        2   707.62    0.00    1.45   14.90    2.46    3.69    8.64
  519     154        2   713.82    0.00    1.46   15.40    2.58    3.72    8.88
  520     155        2   720.02    0.00    1.47   15.90    2.74    3.73    9.12
  521     156        2   726.22    0.00    1.49   18.00    2.93    3.77    9.39
  522     157        2   732.42    0.00    1.50   18.80    3.11    3.81    9.68
  523     158        2   738.62    0.00    1.51   19.10    3.30    3.84    9.96
  524     159        2   744.82    0.00    1.53   17.40    3.52    3.85   10.18
  525     160        2   751.02    0.00    1.54   17.30    3.77    3.87   10.37
  526     161        2   757.22    0.00    1.55   18.40    4.00    3.88   10.59
  527     162        2   763.42    0.00    1.56   19.40    4.21    3.91   10.82
  528     163        2   769.63    0.00    1.58   15.70    4.38    3.92   10.99
  529     164        2   775.83    0.00    1.59   14.90    4.57    3.93   11.10
  530     165        2   782.03    0.00    1.60   15.40    4.77    3.94   11.21
  531     166        2   788.23    0.00    1.62   13.00    4.96    3.94   11.25
  532     167        2   794.43    0.00    1.63   18.30    5.21    3.96   11.34
  533     168        2   800.63    0.00    1.64   16.40    5.44    3.98   11.46
  534     169        2   806.83    0.00    1.65   13.30    5.67    3.98   10.82
  535     170        2   813.03    0.00    1.67   17.60    5.93    4.00   10.92
  536     171        2   819.23    0.00    1.68   20.40    6.20    4.02   11.14
  537     172        2   825.43    0.00    1.69   20.60    6.44    4.05   11.38
  538     173        2   831.63    0.00    1.71   19.30    6.67    4.07   11.59
  539     174        2   837.83    0.00    1.72   17.60    6.84    4.09   11.77
  540     175        2   844.03    0.00    1.73   19.10    7.06    4.12   11.93
  541     176        2   850.23    0.00    1.74   22.50    7.32    4.16   12.15
  542     177        2   856.43    0.00    1.76   23.50    7.53    4.22   12.40
  543     178        2   862.64    0.00    1.77   23.10    7.75    4.28   12.65
  544     179        2   868.84    0.00    1.78   23.20    7.93    4.34   12.88
  545     180        2   875.04    0.00    1.80   22.70    8.09    4.41   13.08
  546     181        2   881.24    0.00    1.81   19.80    8.22    4.46   13.23
  547     182        2   887.44    0.00    1.82   15.60    8.32    4.50   13.11
  548     183        2   893.64    0.00    1.83   15.70    8.42    4.53   13.12
  549     184        2   899.84    0.00    1.85   15.50    8.50    4.57   13.14
  550     185        2   906.04    0.00    1.86   15.40    8.55    4.62   13.17
  551     186        2   912.24    0.00    1.87   13.60    8.61    4.67   13.17
  552     187        2   918.44    0.00    1.88   14.50    8.71    4.72   13.14
  553     188        2   924.64    0.00    1.90   14.30    8.79    4.74   13.11
  554     189        2   930.84    0.00    1.91   14.70    8.88    4.76   13.11
  555     190        2   937.04    0.00    1.92   11.90    8.95    4.79   13.09
  556     191        2   943.24    0.00    1.94   14.60    9.05    4.84   13.09
  557     192        2   949.45    0.00    1.95   12.90    9.15    4.86   13.08
  558     193        2   955.65    0.00    1.96   14.20    9.29    4.88   13.05
  559     194        2   961.85    0.00    1.97   13.30    9.38    4.89   13.04
  560     195        2   968.05    0.00    1.99   13.50    9.49    4.91   13.03
  561     196        2   974.25    0.00    2.00   16.00    9.62    4.95   13.05
  562     197        2   980.45    0.00    2.01   16.20    9.76    5.01   13.08
  563     198        2   986.65    0.00    2.03   17.30    9.93    5.06   13.14
  564     199        2   992.85    0.00    2.04   20.00   10.10    5.10   13.24
  565     200        2   999.05    0.00    2.05   19.50   10.24    5.12   13.35
  566     201        2  1005.25    0.00    2.06   20.50   10.38    5.17   13.46
  567     202        2  1011.45    0.00    2.08   19.50   10.51    5.22   13.56
  568     203        2  1017.65    0.00    2.09   13.90   10.61    5.25   13.58
  569     204        2  1023.85    0.00    2.10   14.30   10.71    5.27   13.45
  570     205        2  1030.05    0.00    2.12   12.80   10.81    5.29   13.44
  571     206        2  1036.25    0.00    2.13   14.40   10.93    5.32   13.22
  572     207        2  1042.45    0.00    2.14   15.20   11.07    5.36   13.24
  573     208        2  1048.65    0.00    2.15   17.20   11.18    5.41   13.28
  574     209        2  1054.85    0.00    2.17   18.80   11.30    5.46   13.37
  575     210        2  1061.05    0.00    2.18   16.10   11.40    5.50   13.42
  576     211        2  1067.25    0.00    2.19   15.60   11.47    5.54   13.43
  577     212        2  1073.45    0.00    2.21   16.00   11.53    5.57   13.45
  578     213        2  1079.65    0.00    2.22   16.90   11.61    5.61   13.48
  579     214        2  1085.85    0.00    2.23   18.10   11.70    5.64   13.54
  580     215        2  1092.04    0.00    2.24   19.10   11.80    5.68   13.61
  581     216        2  1098.24    0.00    2.26   17.50   11.90    5.70   13.68
  582     217        2  1104.44    0.00    2.27   15.90   11.96    5.74   13.71
  583     218        2  1110.64    0.00    2.28   15.60   12.00    5.80   13.73
  584     219        2  1116.84    0.00    2.29   19.70   12.10    5.87   13.78
  585     220        2  1123.04    0.00    2.31   21.70   12.24    5.94   13.88
  586     221        2  1129.24    0.00    2.32   22.70   12.39    6.01   14.02
  587     222        2  1135.44    0.00    2.33   18.30   12.49    6.08   14.12
  588     223        2  1141.64    0.00    2.35   15.80   12.56    6.11   14.15
  589     224        2  1147.84    0.00    2.36   14.90   12.66    6.15   13.98
  590     225        2  1154.04    0.00    2.37   19.20   12.79    6.22   14.02
  591     226        2  1160.24    0.00    2.38   18.60   12.91    6.30   14.09
  592     227        2  1166.44    0.00    2.40   20.30   13.05    6.38   14.16
  593     228        2  1172.63    0.00    2.41   21.90   13.19    6.47   14.27
  594     229        2  1178.83    0.00    2.42   20.30   13.32    6.54   14.37
  595     230        2  1185.03    0.00    2.44   19.90   13.45    6.61   14.45
  596     231        2  1191.23    0.00    2.45   20.80   13.58    6.68   14.53
  597     232        2  1197.43    0.00    2.46   20.90   13.73    6.75   14.62
  598     233        2  1203.63    0.00    2.47   19.40   13.87    6.80   14.69
  599     234        2  1209.83    0.00    2.49   19.80   14.00    6.85   14.74
  600     235        2  1216.03    0.00    2.50   20.60   14.13    6.91   14.79
  601     236        2  1222.23    0.00    2.51   18.30   14.22    6.97   14.84
  602     237        2  1228.43    0.00    2.53   15.90   14.29    7.03   14.84
  603     238        2  1234.63    0.00    2.54   13.20   14.35    7.07   14.81
  604     239        2  1240.83    0.00    2.55   13.00   14.39    7.12   14.76
  605     240        2   106.20    0.00    0.21   12.40   14.43    7.15   14.38
  606     241        2   112.40    0.00    0.22   12.10   14.51    7.18   13.80
  607     242        2   118.60    0.00    0.23   12.40   14.58    7.23   13.32
  608     243        2   124.80    0.00    0.25   13.70   14.67    7.26   13.11
  609     244        2   131.00    0.00    0.26   10.80   14.75    7.28   12.87
  610     245        2   137.20    0.00    0.27   13.40   14.84    7.32   12.77
  611     246        2   143.40    0.00    0.28   11.50   14.91    7.35   12.70
  612     247        2   149.60    0.00    0.30   15.90   15.01    7.39   12.74
  613     248        2   155.80    0.00    0.31   15.60   15.10    7.43   12.98
  614     249        2   162.00    0.00    0.32   14.40   15.18    7.46   13.15
  615     250        2   168.20    0.00    0.33   12.70   15.25    7.49   13.17
  616     251        2   174.40    0.00    0.35   12.20   15.30    7.53   13.08
  617     252        2   180.60    0.00    0.36   14.10   15.37    7.59   12.90
  618     253        2   186.80    0.00    0.37   13.00   15.42    7.64   12.85
  619     254        2   193.00    0.00    0.39   10.50   15.47    7.70   12.71
  620     255        2   199.20    0.00    0.40   10.90   15.53    7.73   12.56
  621     256        2   205.40    0.00    0.41   13.20   15.61    7.77   12.49
  622     257        2   211.60    0.00    0.42   12.90   15.66    7.80   12.52
  623     258        2   217.80    0.00    0.44   14.70   15.73    7.85   12.63
  624     259        2   224.00    0.00    0.45   13.70   15.74    7.90   12.69
  625     260        2   230.20    0.00    0.46   12.90   15.72    7.95   12.66
  626     261        2   236.40    0.00    0.48    9.51   15.67    7.99   12.52
  627     262        2   242.60    0.00    0.49   11.10   15.62    8.04   12.39
  628     263        2   248.80    0.00    0.50    8.37   15.59    8.07   12.23
  629     264        2   255.00    0.00    0.51    8.07   15.58    8.11   11.96
  630     265        2   261.20    0.00    0.53   13.40   15.60    8.16   11.88
  631     266        2   267.40    0.00    0.54   13.40   15.61    8.22   12.02
  632     267        2   273.60    0.00    0.55   12.90   15.63    8.27   12.14
  633     268        2   279.80    0.00    0.57   14.40   15.64    8.34   12.28
  634     269        2   286.00    0.00    0.58   12.20   15.64    8.39   11.99
  635     270        2   292.20    0.00    0.59   14.30   15.67    8.46   12.06
  636     271        2   298.40    0.00    0.60   12.70   15.68    8.52   11.66
  637     272        2   304.60    0.00    0.62   12.20   15.72    8.59   11.39
  638     273        2   310.80    0.00    0.63   12.90   15.75    8.68   11.44
  639     274        2   317.00    0.00    0.64   13.20   15.76    8.74   11.57
  640     275        2   323.20    0.00    0.65   11.70   15.78    8.80   11.12
  641     276        2   329.40    0.00    0.67   13.10   15.83    8.86   11.22
  642     277        2   335.60    0.00    0.68   12.70   15.84    8.91   11.37
  643     278        2   341.80    0.00    0.69   13.70   15.85    8.96   11.50
  644     279        2   348.00    0.00    0.71   14.10   15.86    9.01   11.66
  645     280        2   354.20    0.00    0.72   12.90   15.85    9.05   11.79
  646     281        2   360.40    0.00    0.73   13.10   15.85    9.09   11.87
  647     282        2   366.60    0.00    0.74   12.10   15.83    9.15   11.69
  648     283        2   372.80    0.00    0.76   10.30   15.79    9.19   11.67
  649     284        2   379.00    0.00    0.77    8.55   15.74    9.24   11.58
  650     285        2   385.20    0.00    0.78    7.65   15.66    9.29   11.45
  651     286        2   391.40    0.00    0.80    7.19   15.57    9.34   11.29
  652     287        2   397.60    0.00    0.81    6.15   15.46    9.38   11.11
  653     288        2   403.80    0.00    0.82    6.31   15.38    9.45   10.94
  654     289        2   410.00    0.00    0.83    6.52   15.30    9.53   10.79
  655     290        2   416.20    0.00    0.85    5.62   15.20    9.60   10.64
  656     291        2   422.40    0.00    0.86    6.54   15.10    9.65   10.52
  657     292        2   428.60    0.00    0.87    2.31   14.99    9.69   10.33
  658     293        2   434.80    0.00    0.89    1.62   14.89    9.73   10.06
  659     294        2   441.00    0.00    0.90    0.80   14.78    9.78    9.77
  660     295        2   447.20    0.00    0.91    8.47   14.74    9.85    9.18
  661     296        2   453.40    0.00    0.92   10.60   14.68    9.95    9.26
  662     297        2   459.60    0.00    0.94    3.65   14.58   10.01    9.28
  663     298        2   465.80    0.00    0.95    0.89   14.49   10.08    9.09
  664     299        2   472.00    0.00    0.96    7.93   14.41   10.17    8.86
  665     300        2   478.20    0.00    0.98   10.50   14.34   10.27    8.96
  666     301        2   484.40    0.00    0.99    9.36   14.25   10.35    9.12
  667     302        2   490.60    0.00    1.00    7.71   14.16   10.41    8.83
  668     303        2   496.80    0.00    1.01    5.48   14.06   10.45    7.55
  669     304        2   503.00    0.00    1.03    1.63   13.93   10.50    7.52
  670     305        2   509.20    0.00    1.04    5.27   13.80   10.56    7.19
  671     306        2   515.40    0.00    1.05    9.44   13.69   10.61    7.32
  672     307        2   521.60    0.00    1.06   12.80   13.61   10.68    7.62
  673     308        2   527.80    0.00    1.08    9.79   13.50   10.72    7.90
  674     309        2   534.00    0.00    1.09    5.61   13.37   10.73    7.64
  675     310        2   540.20    0.00    1.10    7.16   13.27   10.74    7.71
  676     311        2   546.40    0.00    1.12    7.95   13.21   10.77    7.86
  677     312        2   552.60    0.00    1.13    7.95   13.15   10.79    8.01
  678     313        2   558.80    0.00    1.14    6.25   13.08   10.79    8.04
  679     314        2   565.00    0.00    1.15    5.05   13.00   10.78    7.26
  680     315        2   571.20    0.00    1.17    3.98   12.93   10.77    6.34
  681     316        2   577.40    0.00    1.18    6.07   12.86   10.79    6.42
  682     317        2   583.60    0.00    1.19    5.30   12.79   10.79    6.56
  683     318        2   589.81    0.00    1.21    6.58   12.73   10.81    6.70
  684     319        2   596.01    0.00    1.22    7.00   12.69   10.82    6.86
  685     320        2   602.21    0.00    1.23    7.63   12.64   10.84    7.03
  686     321        2   608.41    0.00    1.24    9.99   12.61   10.88    7.23
  687     322        2   614.61    0.00    1.26    8.66   12.57   10.93    7.43
  688     323        2   620.81    0.00    1.27   11.50   12.56   10.97    7.65
  689     324        2   627.01    0.00    1.28    5.96   12.50   10.99    7.73
  690     325        2   633.21    0.00    1.30   -0.44   12.37   11.00    7.67
  691     326        2   639.41    0.00    1.31    1.90   12.26   11.01    7.59
  692     327        2   645.61    0.00    1.32    5.53   12.17   11.05    7.60
  693     328        2   651.81    0.00    1.33    2.80   12.04   11.07    7.60
  694     329        2   658.01    0.00    1.35    2.16   11.90   11.07    7.57
  695     330        2   664.21    0.00    1.36    7.45   11.80   11.09    7.62
  696     331        2   670.41    0.00    1.37    5.18   11.69   11.10    7.25
  697     332        2   676.61    0.00    1.39   -1.01   11.57   11.09    7.19
  698     333        2   682.82    0.00    1.40    0.30   11.46   11.09    7.11
  699     334        2   689.02    0.00    1.41   -1.28   11.36   11.08    7.03
  700     335        2   695.22    0.00    1.42   -0.82   11.24   11.09    6.94
  701     336        2   701.42    0.00    1.44    1.63   11.13   11.10    6.89
  702     337        2   707.62    0.00    1.45    1.42   11.01   11.10    6.87
  703     338        2   713.82    0.00    1.46    2.42   10.88   11.09    5.33
  704     339        2   720.02    0.00    1.47    3.24   10.78   11.09    5.39
  705     340        2   726.22    0.00    1.49    5.76   10.71   11.09    5.52
  706     341        2   732.42    0.00    1.50    7.10   10.64   11.09    5.70
  707     342        2   738.62    0.00    1.51    4.73   10.54   11.08    5.85
  708     343        2   744.82    0.00    1.53    2.77   10.42   11.07    5.55
  709     344        2   751.02    0.00    1.54    1.98   10.29   11.05    5.05
  710     345        2   757.22    0.00    1.55    1.87   10.17   11.04    4.94
  711     346        2   763.42    0.00    1.56    1.66   10.06   11.01    4.79
  712     347        2   769.63    0.00    1.58    4.28    9.97   10.98    4.87
  713     348        2   775.83    0.00    1.59    2.65    9.84   10.97    4.99
  714     349        2   782.03    0.00    1.60    0.75    9.68   10.96    4.18
  715     350        2   788.23    0.00    1.62    5.41    9.54   10.97    4.29
  716     351        2   794.43    0.00    1.63    4.84    9.44   10.97    4.47
  717     352        2   800.63    0.00    1.64    3.28    9.34   10.95    4.62
  718     353        2   806.83    0.00    1.65    4.60    9.26   10.96    4.76
  719     354        2   813.03    0.00    1.67    6.02    9.16   10.97    4.92
  720     355        2   819.23    0.00    1.68    5.60    9.06   10.98    5.09
  721     356        2   825.43    0.00    1.69    6.16    8.95   11.00    5.25
  722     357        2   831.63    0.00    1.71    4.42    8.81   11.00    5.39
  723     358        2   837.83    0.00    1.72    2.92    8.68   11.00    5.48
  724     359        2   844.03    0.00    1.73   -1.91    8.51   10.98    5.50
  725     360        2   850.23    0.00    1.74   -0.83    8.34   10.96    5.48
  726     361        2   856.43    0.00    1.76   -3.49    8.15   10.94    5.44
  727     362        2   862.64    0.00    1.77    3.25    8.03   10.95    5.44
  728     363        2   868.84    0.00    1.78    3.42    7.90   10.95    5.52
  729     364        2   875.04    0.00    1.80    3.88    7.77   10.95    5.61
  730     365        2   881.24    0.00    1.81    1.42    7.64   10.93    4.56
  731       1        3   887.44    0.00    1.82    0.13    7.52   10.91    3.71
  732       2        3   893.64    0.00    1.83    0.63    7.42   10.88    3.76
  733       3        3   899.84    0.00    1.85   -0.76    7.32   10.85    3.09
  734       4        3   906.04    0.00    1.86   -0.13    7.22   10.82    3.14
  735       5        3   912.24    0.00    1.87   -0.56    7.12   10.82    3.23
  736       6        3   918.44    0.00    1.88   -1.87    7.01   10.80    2.34
  737       7        3   924.64    0.00    1.90   -0.74    6.90   10.79    2.40
  738       8        3   930.84    0.00    1.91   -0.19    6.81   10.78    2.51
  739       9        3   937.04    0.00    1.92   -2.27    6.69   10.77    2.13
  740      10        3   943.24    0.00    1.94   -1.53    6.59   10.75    2.18
  741      11        3   949.45    0.00    1.95   -1.90    6.45   10.73    2.27
  742      12        3   955.65    0.00    1.96   -3.19    6.31   10.70    1.53
  743      13        3   961.85    0.00    1.97   -3.35    6.17   10.68    1.32
  744      14        3   968.05    0.00    1.99   -4.47    6.04   10.64    0.56
  745      15        3   974.25    0.00    2.00  -10.20    5.86   10.58    0.55
  746      16        3   980.45    0.00    2.01   -3.91    5.72   10.54    0.59
  747      17        3   986.65    0.00    2.03   -3.05    5.60   10.51    0.70
  748      18        3   992.85    0.00    2.04   -1.67    5.50   10.49    0.82
  749      19        3   999.05    0.00    2.05   -1.51    5.41   10.47    0.95
  750      20        3  1005.25    0.00    2.06    0.34    5.31   10.46    1.10
  751      21        3  1011.45    0.00    2.08    2.02    5.22   10.44    1.28
  752      22        3  1017.65    0.00    2.09    1.96    5.12   10.43    1.46
  753      23        3  1023.85    0.00    2.10    3.00    5.04   10.39    1.64
  754      24        3  1030.05    0.00    2.12   -1.90    4.93   10.32    1.78
  755      25        3  1036.25    0.00    2.13   -0.95    4.85   10.26    1.88
  756      26        3  1042.45    0.00    2.14   -3.49    4.73   10.18    1.05
  757      27        3  1048.65   17.09    2.15   -7.17    4.61   10.10   -0.06
  758      28        3  1054.85   15.95    2.17   -4.99    4.51   10.04    0.00
  759      29        3  1061.05   14.62    2.18   -4.31    4.37    9.98    0.00
  760      30        3  1067.25   15.22    2.19  -12.10    4.18    9.90    0.00
  761      31        3  1073.45   16.34    2.21  -14.30    3.96    9.80    0.00
  762      32        3  1079.65   16.71    2.22  -11.20    3.77    9.70    0.00
  763      33        3  1085.85   16.21    2.23   -7.32    3.62    9.63    0.00
  764      34        3  1092.04   15.64    2.24   -7.08    3.45    9.56    0.00
  765      35        3  1098.24   15.62    2.26   -9.35    3.28    9.48    0.00
  766      36        3  1104.44   15.99    2.27  -10.90    3.10    9.41    0.00
  767      37        3  1110.64   16.27    2.28  -10.50    2.92    9.33    0.00
  768      38        3  1116.84   17.54    2.29  -14.30    2.70    9.23    0.00
  769      39        3  1123.04   18.40    2.31  -12.80    2.51    9.15    0.00
  770      40        3  1129.24   20.30    2.32  -17.20    2.28    9.06    0.00
  771      41        3  1135.44   21.93    2.33  -15.40    2.06    8.95    0.00
  772      42        3  1141.64   23.25    2.35  -14.20    1.85    8.85    0.00
  773      43        3  1147.84   23.84    2.36  -11.40    1.65    8.75    0.00
  774      44        3  1154.04   23.75    2.37   -9.19    1.48    8.67    0.00
  775      45        3  1160.24   22.57    2.38   -4.32    1.34    8.60    0.00
  776      46        3  1166.44   22.86    2.40  -10.40    1.17    8.50    0.00
  777      47        3  1172.63   23.18    2.41   -9.96    1.01    8.40    0.00
  778      48        3  1178.83   22.15    2.42   -4.58    0.91    8.32    0.00
  779      49        3  1185.03   21.19    2.44   -4.90    0.81    8.23    0.00
  780      50        3  1191.23   18.94    2.45    0.31    0.76    8.16    0.00
  781      51        3  1197.43   16.27    2.46    2.10    0.73    8.10    0.00
  782      52        3  1203.63   13.22    2.47    3.37    0.70    8.04    0.00
