 Day of  Day of     Year  
 sim.     year                   Qrad         Qslur2air     Qslur2floor    Qslur2dwall     Qslur2uwall      Qfeed          Qout         Qoutave          HH           HHadj
  267     267        1            -44.          1133.           939.            23.             0.          -307.          1744.          1775.       6279006.       6279006.
  268     268        1            -45.          -933.           939.            22.            -0.          -306.          -322.          -328.      -1160939.      -1160939.
  269     269        1            -48.          2037.           932.            21.             0.          -318.          2623.          2669.       9444157.       9444157.
  270     270        1            -10.          -861.           932.            20.            -0.          -317.          -237.          -241.       -852735.       -852735.
  271     271        1            -11.          1299.           926.            18.             0.          -326.          1906.          1938.       6860456.       6860456.
  272     272        1            -13.          1922.           919.            15.             0.          -338.          2505.          2548.       9018254.       9018254.
  273     273        1             -6.           913.           914.            13.             0.          -345.          1490.          1515.       5363579.       5363579.
  274     274        1            -33.           471.           912.            12.             0.          -350.          1011.          1028.       3638440.       3638440.
  275     275        1            -13.          2464.           904.             9.             0.          -364.          3000.          3050.      10799769.      10799769.
  276     276        1            -37.           501.           901.             7.             0.          -369.          1003.          1019.       3609022.       3609022.
  277     277        1            -16.          1013.           897.             4.             0.          -376.          1522.          1548.       5480388.       5480388.
  278     278        1             -3.          -374.           895.             3.            -0.          -377.           144.           146.        518689.        518689.
  279     279        1            -38.          -916.           895.             1.            -0.          -375.          -432.          -439.      -1556303.      -1556303.
  280     280        1             -6.           712.           890.            -1.             0.          -380.          1215.          1235.       4373410.       4373410.
  281     281        1            -25.           412.           885.            -3.             0.          -384.           885.           900.       3187004.       3187004.
  282     282        1            -23.          1737.           877.            -5.             0.          -394.          2193.          2228.       7894074.       7894074.
  283     283        1            -24.          4109.           863.            -9.             0.          -414.          4526.          4599.      16291902.      16291902.
  284     284        1            -10.          6355.           844.           -14.             0.          -444.          6731.          6839.      24230176.      24230176.
  285     285        1            -33.          7400.           822.           -19.             0.          -478.          7692.          7816.      27692480.      27692480.
  286     286        1            -14.          7828.           799.           -23.             0.          -514.          8076.          8205.      29074946.      29074946.
  287     287        1            -18.          9031.           774.           -28.             0.          -555.          9204.          9350.      33132938.      33132938.
  288     288        1            -20.          8588.           748.           -33.             0.          -593.          8690.          8827.      31283114.      31283114.
  289     289        1            -22.          8091.           724.           -37.             0.          -629.          8126.          8254.      29254496.      29254496.
  290     290        1            -19.          9106.           698.           -42.             0.          -669.          9074.          9216.      32664604.      32664604.
  291     291        1            -31.          7643.           678.           -46.             0.          -702.          7542.          7660.      27150800.      27150800.
  292     292        1            -24.         13168.           647.           -53.             0.          -758.         12980.         13182.      46728300.      46728300.
  293     293        1            -33.         13785.           612.           -60.             0.          -816.         13487.         13696.      48554824.      48554824.
  294     294        1            -11.         14561.           574.           -68.             0.          -877.         14179.         14397.      51043500.      51043500.
  295     295        1             -8.          3873.           563.           -71.             0.          -894.          3462.          3516.      12464822.      12464822.
  296     296        1             -6.           914.           562.           -74.             0.          -896.           499.           507.       1798051.       1798051.
  297     297        1            -15.         10286.           539.           -79.             0.          -936.          9795.          9944.      35260344.      35260344.
  298     298        1             -3.         13783.           508.           -86.             0.          -992.         13210.         13410.      47555260.      47555260.
  299     299        1             -6.          3962.           497.           -89.             0.         -1008.          3356.          3407.      12082459.      12082459.
  300     300        1            -11.           412.           493.           -90.             0.         -1008.          -203.          -206.       -732018.       -732018.
  301     301        1             -7.          1957.           488.           -92.             0.         -1013.          1333.          1353.       4799446.       4799446.
  302     302        1             -8.          4154.           480.           -95.             0.         -1027.          3505.          3557.      12617801.      12617801.
  303     303        1            -19.          7086.           467.           -99.             0.         -1053.          6383.          6477.      22977210.      22977210.
  304     304        1             -9.         12139.           442.          -104.             0.         -1099.         11369.         11537.      40927224.      40927224.
  305     305        1             -6.          6959.           426.          -108.             0.         -1125.          6146.          6237.      22125288.      22125288.
  306     306        1             -4.          1183.           423.          -110.             0.         -1128.           365.           370.       1313967.       1313967.
  307     307        1             -3.         -3366.           431.          -110.            -0.         -1112.         -4159.         -4220.     -14973094.     -14973094.
  308     308        1            -12.           783.           430.          -111.             0.         -1113.           -24.           -23.        -86749.        -86749.
  309     309        1            -15.          6434.           416.          -115.             0.         -1135.          5586.          5667.      20109010.      20109010.
  310     310        1            -19.          4212.           407.          -116.             0.         -1149.          3336.          3384.      12009386.      12009386.
  311     311        1            -16.          3069.           400.          -116.             0.         -1158.          2179.          2211.       7844924.       7844924.
  312     312        1             -5.          3020.           394.          -116.             0.         -1166.          2126.          2157.       7654334.       7654334.
  313     313        1            -12.          5271.           383.          -117.             0.         -1183.          4341.          4403.      15629340.      15629340.
  314     314        1            -14.          6798.           369.          -119.             0.         -1206.          5828.          5911.      20980082.      20980082.
  315     315        1             -3.          8115.           353.          -122.             0.         -1234.          7109.          7210.      25593192.      25593192.
  316     316        1             -2.          5132.           344.          -124.             0.         -1251.          4098.          4156.      14752617.      14752617.
  317     317        1             -1.          6083.           333.          -126.             0.         -1270.          5019.          5089.      18067668.      18067668.
  318     318        1             -5.          4242.           326.          -128.             0.         -1283.          3153.          3197.      11350830.      11350830.
  319     319        1             -4.          3605.           322.          -129.             0.         -1293.          2502.          2537.       9007056.       9007056.
  320     320        1             -4.          2698.           318.          -129.             0.         -1299.          1583.          1605.       5699677.       5699677.
  321     321        1             -2.          -529.           317.          -129.            -0.         -1293.         -1636.         -1659.      -5890324.      -5890324.
  322     322        1             -6.          1306.           314.          -129.             0.         -1294.           191.           194.        687446.        687446.
  323     323        1             -3.         -2542.           320.          -128.            -0.         -1280.         -3633.         -3683.     -13079612.     -13079612.
  324     324        1             -3.          5034.           310.          -130.             0.         -1294.          3917.          3971.      14100833.      14100833.
  325     325        1            -13.         13615.           283.          -135.             0.         -1340.         12410.         12579.      44675072.      44675072.
  326     326        1             -1.         10181.           264.          -139.             0.         -1374.          8930.          9052.      32149778.      32149778.
  327     327        1            -11.          5078.           254.          -141.             0.         -1389.          3791.          3843.      13648923.      13648923.
  328     328        1            -12.          8694.           236.          -144.             0.         -1417.          7357.          7457.      26485960.      26485960.
  329     329        1             -2.          9406.           216.          -147.             0.         -1447.          8027.          8135.      28895930.      28895930.
  330     330        1             -1.          2075.           210.          -147.             0.         -1450.           687.           697.       2474867.       2474867.
  331     331        1             -4.          5135.           200.          -147.             0.         -1464.          3720.          3769.      13391001.      13391001.
  332     332        1            -11.         13440.           174.          -151.             0.         -1507.         11945.         12103.      43000408.      43000408.
  333     333        1             -4.         11423.           152.          -154.             0.         -1543.          9874.         10004.      35545028.      35545028.
  334     334        1             -2.         13354.           127.          -158.             0.         -1586.         11735.         11890.      42244936.      42244936.
  335     335        1             -1.         12485.           104.          -161.             0.         -1626.         10801.         10943.      38882964.      38882964.
  336     336        1             -2.          8949.            89.          -162.             0.         -1653.          7221.          7315.      25994920.      25994920.
  337     337        1             -2.          9086.            75.          -164.             0.         -1679.          7316.          7412.      26338386.      26338386.
  338     338        1             -0.          7582.            63.          -164.             0.         -1701.          5780.          5855.      20807942.      20807942.
  339     339        1             -1.          6354.            52.          -164.             0.         -1717.          4524.          4583.      16286702.      16286702.
  340     340        1             -1.          2848.            48.          -163.             0.         -1721.          1011.          1024.       3638324.       3638324.
  341     341        1             -1.          1012.            48.          -161.             0.         -1719.          -820.          -831.      -2953489.      -2953489.
  342     342        1             -1.          4240.            41.          -160.             0.         -1727.          2394.          2425.       8618806.       8618806.
  343     343        1             -0.          6849.            31.          -161.             0.         -1744.          4975.          5038.      17909046.      17909046.
  344     344        1             -2.          7820.            19.          -162.             0.         -1765.          5910.          5986.      21276630.      21276630.
  345     345        1             -1.          7852.             5.          -163.             0.         -1786.          5908.          5983.      21268438.      21268438.
  346     346        1             -1.          8019.            -6.          -164.             0.         -1807.          6041.          6118.      21748662.      21748662.
  347     347        1             -1.          4349.           -12.          -163.             0.         -1816.          2357.          2387.       8486648.       8486648.
  348     348        1             -1.          6512.           -21.          -163.             0.         -1831.          4495.          4552.      16183556.      16183556.
  349     349        1             -2.          9005.           -34.          -165.             0.         -1855.          6949.          7036.      25017066.      25017066.
  350     350        1             -1.          2546.           -35.          -164.             0.         -1858.           488.           494.       1756553.       1756553.
  351     351        1             -1.          3309.           -38.          -162.             0.         -1862.          1247.          1262.       4487720.       4487720.
  352     352        1             -1.          5400.           -44.          -160.             0.         -1873.          3322.          3364.      11960950.      11960950.
  353     353        1             -1.          3546.           -47.          -159.             0.         -1878.          1461.          1479.       5258786.       5258786.
  354     354        1             -2.          1592.           -47.          -157.             0.         -1877.          -490.          -496.      -1765377.      -1765377.
  355     355        1             -2.          2171.           -50.          -154.             0.         -1877.            87.            89.        314794.        314794.
  356     356        1             -2.          1410.           -52.          -151.             0.         -1875.          -670.          -678.      -2411466.      -2411466.
  357     357        1             -1.          3783.           -59.          -149.             0.         -1880.          1694.          1714.       6097462.       6097462.
  358     358        1             -5.          5785.           -66.          -147.             0.         -1893.          3675.          3720.      13230990.      13230990.
  359     359        1            -10.         12268.           -84.          -147.             0.         -1926.         10101.         10224.      36364688.      36364688.
  360     360        1             -2.         10611.          -100.          -147.             0.         -1954.          8407.          8508.      30264500.      30264500.
  361     361        1             -1.         14063.          -122.          -149.             0.         -1993.         11797.         11939.      42469704.      42469704.
  362     362        1             -1.          4696.          -129.          -148.             0.         -2003.          2415.          2444.       8694812.       8694812.
  363     363        1             -0.          4420.          -135.          -147.             0.         -2010.          2128.          2153.       7660975.       7660975.
  364     364        1             -1.          3756.          -140.          -146.             0.         -2015.          1455.          1473.       5238643.       5238643.
  365     365        1             -1.          7068.          -150.          -146.             0.         -2031.          4740.          4796.      17063012.      17063012.
  366       1        2             -2.          8727.          -163.          -147.             1.         -2051.          6365.          6440.      22912522.      22912522.
  367       2        2             -3.          7978.          -171.          -145.             2.         -4437.          3224.          3267.      11604843.      11604843.
  368       3        2             -2.          9802.          -181.          -145.             6.         -4472.          5008.          5076.      18030168.      18030168.
  369       4        2             -1.          8862.          -189.          -144.             8.         -4500.          4036.          4090.      14528681.      14528681.
  370       5        2            -11.          9367.          -198.          -143.            11.         -4531.          4494.          4553.      16176683.      16176683.
  371       6        2             -2.         11068.          -210.          -143.            16.         -4573.          6155.          6237.      22158792.      22158792.
  372       7        2             -2.          9426.          -220.          -142.            16.         -4604.          4475.          4534.      16109459.      16109459.
  373       8        2             -2.          8595.          -228.          -141.            17.         -4629.          3612.          3659.      13002847.      13002847.
  374       9        2             -6.         11359.          -241.          -141.            26.         -4670.          6328.          6410.      22779614.      22779614.
  375      10        2             -2.         10244.          -252.          -140.            26.         -4705.          5171.          5237.      18614380.      18614380.
  376      11        2             -3.         10657.          -266.          -139.            31.         -4742.          5538.          5609.      19936120.      19936120.
  377      12        2             -8.         12314.          -279.          -139.            39.         -4789.          7139.          7229.      25699194.      25699194.
  378      13        2             -3.         12410.          -293.          -138.            43.         -4836.          7183.          7274.      25859654.      25859654.
  379      14        2             -2.         13810.          -308.          -136.            51.         -4891.          8524.          8631.      30686610.      30686610.
  380      15        2             -4.         21454.          -333.          -138.            86.         -4993.         16073.         16273.      57861892.      57861892.
  381      16        2             -3.         12634.          -345.          -136.            54.         -5041.          7163.          7251.      25785318.      25785318.
  382      17        2             -2.         11345.          -354.          -134.            52.         -5078.          5829.          5900.      20982750.      20982750.
  383      18        2             -2.          9372.          -360.          -133.            46.         -5103.          3820.          3867.      13751916.      13751916.
  384      19        2             -4.          9091.          -364.          -131.            47.         -5125.          3514.          3557.      12650346.      12650346.
  385      20        2             -3.          6515.          -367.          -129.            35.         -5132.           920.           931.       3312732.       3312732.
  386      21        2             -3.          4218.          -366.          -126.            24.         -5124.         -1377.         -1393.      -4955799.      -4955799.
  387      22        2             -2.          4322.          -366.          -122.            26.         -5116.         -1258.         -1273.      -4530049.      -4530049.
  388      23        2            -10.          2928.          -366.          -118.            18.         -5100.         -2648.         -2679.      -9531138.      -9531138.
  389      24        2            -12.          9636.          -374.          -115.            63.         -5123.          4076.          4124.      14671873.      14671873.
  390      25        2             -2.          8284.          -380.          -113.            57.         -5140.          2706.          2738.       9741089.       9741089.
  391      26        2             -3.         11692.          -394.          -111.            84.         -5176.          6091.          6162.      21927696.      21927696.
  392      27        2             -4.         16604.          -415.          -111.           124.         -5241.         10956.         11083.      39441388.      39441388.
  393      28        2             -3.         13466.          -431.          -110.           104.         -5288.          7738.          7828.      27857932.      27857932.
  394      29        2             -6.         12420.          -444.          -108.           100.         -5327.          6635.          6711.      23884632.      23884632.
  395      30        2             -8.         22921.          -470.          -109.           190.         -5425.         17099.         17294.      61554824.      61554824.
  396      31        2            -16.         25653.          -501.          -111.           220.         -5540.         19706.         19929.      70940032.      70940032.
  397      32        2            -17.         21133.          -526.          -112.           188.         -5629.         15037.         15207.      54133016.      54133016.
  398      33        2             -3.         15622.          -544.          -111.           143.         -5685.          9423.          9529.      33923168.      33923168.
  399      34        2             -6.         15153.          -561.          -109.           143.         -5736.          8884.          8983.      31981124.      31981124.
  400      35        2            -10.         18111.          -582.          -107.           176.         -5803.         11785.         11916.      42425876.      42425876.
  401      36        2            -12.         20046.          -607.          -106.           201.         -5880.         13642.         13792.      49109744.      49109744.
  402      37        2            -14.         19299.          -630.          -105.           199.         -5953.         12796.         12937.      46066908.      46066908.
  403      38        2            -11.         24285.          -658.          -106.           257.         -6051.         17717.         17910.      63779484.      63779484.
  404      39        2            -17.         21983.          -682.          -106.           239.         -6137.         15278.         15444.      55001820.      55001820.
  405      40        2            -30.         27753.          -712.          -107.           310.         -6253.         20961.         21188.      75459672.      75459672.
  406      41        2             -6.         24997.          -737.          -108.           286.         -6353.         18080.         18274.      65086672.      65086672.
  407      42        2             -9.         23101.          -761.          -107.           271.         -6442.         16054.         16225.      57793092.      57793092.
  408      43        2            -17.         19055.          -779.          -105.           229.         -6508.         11876.         12002.      42753420.      42753420.
  409      44        2            -36.         15875.          -791.          -102.           195.         -6555.          8587.          8678.      30912100.      30912100.
  410      45        2            -16.          9116.          -794.           -97.           115.         -6567.          1757.          1776.       6325424.       6325424.
  411      46        2            -30.         17377.          -805.           -95.           224.         -6619.         10053.         10158.      36190676.      36190676.
  412      47        2            -12.         16636.          -814.           -92.           219.         -6669.          9268.          9365.      33366550.      33366550.
  413      48        2            -10.          9173.          -814.           -88.           123.         -6679.          1706.          1724.       6141780.       6141780.
  414      49        2            -15.          9586.          -814.           -83.           132.         -6691.          2115.          2136.       7612536.       7612536.
  415      50        2            -11.          2457.          -806.           -77.            34.         -6665.         -5067.         -5119.     -18242286.     -18242286.
  416      51        2             -7.            84.          -794.           -71.             1.         -6627.         -7414.         -7489.     -26689438.     -26689438.
  417      52        2            -15.         -1546.          -778.           -65.           -23.         -6580.         -9006.         -9098.     -32422608.     -32422608.
  418      53        2             -6.           240.          -766.           -59.             4.         -6543.         -7131.         -7203.     -25672098.     -25672098.
  419      54        2             -4.           -32.          -755.           -54.            -0.         -6505.         -7351.         -7425.     -26463242.     -26463242.
  420      55        2             -7.         -3832.          -740.           -49.           -59.         -6449.        -11135.        -11247.     -40087468.     -40087468.
  421      56        2             -5.         -8265.          -719.           -42.          -130.         -6370.        -15532.        -15687.     -55915124.     -55915124.
  422      57        2            -36.         -4130.          -704.           -36.           -66.         -6312.        -11284.        -11396.     -40622908.     -40622908.
  423      58        2            -26.           943.          -694.           -31.            15.         -6280.         -6074.         -6133.     -21864830.     -21864830.
  424      59        2            -35.          -981.          -685.           -27.           -16.         -6240.         -7985.         -8063.     -28745914.     -28745914.
  425      60        2            -28.          -126.          -677.           -22.            -2.         -6202.         -7059.         -7127.     -25410882.     -25410882.
  426      61        2            -40.           -76.          -671.            -5.            -0.            -0.          -792.          -825.      -2852030.      -2852030.
  427      62        2            -41.          1011.          -664.            -3.             0.         -1324.         -1021.         -1066.      -3674590.      -3674590.
  428      63        2            -32.          5396.          -690.            -4.             0.         -1343.          3326.          3472.      11974545.      11974545.
  429      64        2            -40.          8200.          -738.            -7.             0.         -1380.          6035.          6298.      21726536.      21726536.
  430      65        2            -15.          1319.          -737.            -6.             0.         -1377.          -815.          -850.      -2933700.      -2933700.
  431      66        2            -25.          4073.          -752.            -6.             0.         -1388.          1903.          1985.       6850457.       6850457.
  432      67        2            -48.          4501.          -769.            -6.             0.         -1402.          2276.          2373.       8191976.       8191976.
  433      68        2            -14.          5483.          -793.            -7.             0.         -1421.          3247.          3385.      11690167.      11690167.
  434      69        2            -13.          9918.          -850.           -11.             0.         -1465.          7580.          7900.      27286284.      27286284.
  435      70        2            -14.          4597.          -868.           -11.             0.         -1480.          2224.          2317.       8006130.       8006130.
  436      71        2            -13.            80.          -851.           -10.             0.         -1468.         -2261.         -2356.      -8140342.      -8140342.
  437      72        2            -23.         -1510.          -823.            -7.            -0.         -1445.         -3810.         -3968.     -13714697.     -13714697.
  438      73        2            -17.           400.          -809.            -5.             0.         -1434.         -1866.         -1943.      -6716490.      -6716490.
  439      74        2            -41.           423.          -797.            -4.             0.         -1423.         -1842.         -1917.      -6630586.      -6630586.
  440      75        2            -38.          1738.          -792.            -3.             0.         -1420.          -514.          -535.      -1850984.      -1850984.
  441      76        2            -25.          3485.          -799.            -3.             0.         -1427.          1232.          1282.       4434824.       4434824.
  442      77        2            -30.          4754.          -815.            -3.             0.         -1441.          2465.          2565.       8874704.       8874704.
  443      78        2            -46.          5798.          -838.            -5.             0.         -1460.          3450.          3588.      12419732.      12419732.
  444      79        2            -33.          -891.          -814.            -3.            -0.         -1443.         -3184.         -3311.     -11463824.     -11463824.
  445      80        2            -50.         -1565.          -784.            -0.            -0.         -1422.         -3821.         -3972.     -13755198.     -13755198.
  446      81        2            -39.         -2227.          -750.             3.            -0.         -1398.         -4410.         -4584.     -15877459.     -15877459.
  447      82        2            -64.         -5378.          -695.             7.            -0.         -1357.         -7486.         -7780.     -26950650.     -26950650.
  448      83        2            -40.         -5395.          -641.            12.            -0.         -1316.         -7380.         -7668.     -26568180.     -26568180.
  449      84        2            -61.         -4354.          -594.            16.            -0.         -1281.         -6274.         -6517.     -22586462.     -22586462.
  450      85        2            -42.         -3738.          -552.            19.            -0.         -1250.         -5563.         -5778.     -20027242.     -20027242.
  451      86        2            -52.         -4284.          -508.            23.            -0.         -1217.         -6038.         -6270.     -21737730.     -21737730.
  452      87        2            -12.          -415.          -492.            25.            -0.         -1205.         -2099.         -2179.      -7557069.      -7557069.
  453      88        2            -20.         -5168.          -447.            29.            -0.         -1170.         -6776.         -7033.     -24392312.     -24392312.
  454      89        2            -31.         -8114.          -381.            34.            -0.         -1119.         -9611.         -9974.     -34599108.     -34599108.
  455      90        2            -19.         -1126.          -360.            36.            -0.         -1104.         -2573.         -2670.      -9262928.      -9262928.
  456      91        2            -68.          2064.          -364.            37.             0.         -1106.           563.           584.       2026016.       2026016.
  457      92        2            -41.          1833.          -367.            37.             0.         -1108.           354.           368.       1276172.       1276172.
  458      93        2            -69.            18.          -358.            39.             0.         -1100.         -1471.         -1526.      -5295927.      -5295927.
  459      94        2            -72.         -1872.          -337.            41.            -0.         -1084.         -3324.         -3446.     -11964908.     -11964908.
  460      95        2            -38.          4172.          -354.            41.             0.         -1096.          2725.          2825.       9810292.       9810292.
  461      96        2            -60.          2330.          -360.            41.             0.         -1101.           851.           882.       3062508.       3062508.
  462      97        2            -56.          2709.          -368.            41.             0.         -1107.          1219.          1263.       4388079.       4388079.
  463      98        2            -75.          4970.          -390.            40.             0.         -1124.          3421.          3544.      12315405.      12315405.
  464      99        2            -38.          1064.          -389.            41.             0.         -1123.          -444.          -460.      -1598169.      -1598169.
  465     100        2            -85.          1015.          -386.            42.             0.         -1120.          -535.          -554.      -1925634.      -1925634.
  466     101        2            -55.          2284.          -391.            42.             0.         -1124.           755.           782.       2719512.       2719512.
  467     102        2            -21.          2590.          -398.            42.             0.         -1129.          1083.          1122.       3900304.       3900304.
  468     103        2            -51.          3403.          -408.            41.             0.         -1138.          1846.          1911.       6647024.       6647024.
  469     104        2            -72.          4472.          -425.            40.             0.         -1152.          2863.          2963.      10306604.      10306604.
  470     105        2            -82.          2990.          -433.            40.             0.         -1159.          1356.          1403.       4880072.       4880072.
  471     106        2            -91.           183.          -423.            41.             0.         -1153.         -1442.         -1492.      -5192214.      -5192214.
  472     107        2            -84.         -2335.          -398.            43.            -0.         -1134.         -3907.         -4042.     -14066899.     -14066899.
  473     108        2            -95.         -2113.          -376.            45.            -0.         -1116.         -3656.         -3781.     -13160375.     -13160375.
  474     109        2            -94.         -1567.          -357.            46.            -0.         -1101.         -3073.         -3179.     -11064414.     -11064414.
  475     110        2            -94.         -2545.          -333.            49.            -0.         -1082.         -4007.         -4143.     -14423472.     -14423472.
  476     111        2            -68.         -2872.          -309.            51.            -0.         -1062.         -4259.         -4403.     -15332326.     -15332326.
  477     112        2            -18.          5197.          -331.            50.             0.         -1078.          3820.          3948.      13750969.      13750969.
  478     113        2            -64.          2385.          -338.            49.             0.         -1083.           948.           980.       3413063.       3413063.
  479     114        2            -44.          4477.          -356.            48.             0.         -1097.          3029.          3130.      10902892.      10902892.
  480     115        2            -42.          5480.          -380.            47.             0.         -1116.          3989.          4122.      14360538.      14360538.
  481     116        2            -38.          4276.          -397.            46.             0.         -1129.          2758.          2850.       9930383.       9930383.
  482     117        2            -80.          2858.          -405.            46.             0.         -1135.          1284.          1326.       4622917.       4622917.
  483     118        2            -61.          2119.          -407.            46.             0.         -1138.           559.           578.       2013122.       2013122.
  484     119        2            -64.          1749.          -408.            46.             0.         -1139.           184.           190.        663753.        663753.
  485     120        2            -93.          1819.          -408.            46.             0.         -1140.           224.           232.        807820.        807820.
  486     121        2            -61.          1359.          -407.            47.             0.         -1139.          -201.          -207.       -722638.       -722638.
  487     122        2            -78.         -1776.          -389.            50.            -0.         -1125.         -3318.         -3424.     -11943378.     -11943378.
  488     123        2            -68.          -801.          -375.            51.            -0.         -1114.         -2306.         -2380.      -8302554.      -8302554.
  489     124        2            -73.         -1951.          -355.            53.            -0.         -1099.         -3425.         -3534.     -12328488.     -12328488.
  490     125        2            -24.          2359.          -359.            53.             0.         -1102.           928.           958.       3341666.       3341666.
  491     126        2            -25.          2665.          -362.            53.             0.         -1108.          1223.          1262.       4404250.       4404250.
  492     127        2            -46.          2510.          -363.            53.             0.         -1112.          1042.          1074.       3749694.       3749694.
  493     128        2           -102.         -1349.          -343.            55.            -0.         -1100.         -2839.         -2928.     -10221862.     -10221862.
  494     129        2            -37.          -983.          -324.            57.            -0.         -1090.         -2377.         -2451.      -8557980.      -8557980.
  495     130        2            -40.         -9529.          -263.            62.            -0.         -1044.        -10814.        -11151.     -38932124.     -38932124.
  496     131        2            -86.        -12783.          -184.            69.            -0.          -983.        -13967.        -14400.     -50282468.     -50282468.
  497     132        2           -110.        -12332.          -108.            75.            -0.          -925.        -13399.        -13812.     -48236400.     -48236400.
  498     133        2           -105.        -14280.           -23.            83.            -0.          -859.        -15185.        -15650.     -54664292.     -54664292.
  499     134        2            -59.         -7467.            25.            88.            -0.          -822.         -8235.         -8487.     -29646270.     -29646270.
  500     135        2            -35.         -2609.            47.            90.            -0.          -807.         -3315.         -3416.     -11932854.     -11932854.
  501     136        2            -41.         -4125.            75.            92.            -0.          -787.         -4787.         -4932.     -17233038.     -17233038.
  502     137        2            -44.         -3886.           100.            95.            -0.          -768.         -4502.         -4638.     -16208808.     -16208808.
  503     138        2            -86.         -4449.           128.            98.            -0.          -746.         -5056.         -5208.     -18200170.     -18200170.
  504     139        2            -92.         -5514.           161.           101.            -0.          -721.         -6065.         -6246.     -21833814.     -21833814.
  505     140        2           -104.         -5214.           191.           104.            -0.          -697.         -5720.         -5890.     -20591712.     -20591712.
  506     141        2            -66.         -1551.           204.           105.            -0.          -688.         -1996.         -2055.      -7185411.      -7185411.
  507     142        2            -88.         -3124.           223.           107.            -0.          -673.         -3557.         -3662.     -12803645.     -12803645.
  508     143        2            -36.          1169.           219.           106.             0.          -676.           782.           805.       2814668.       2814668.
  509     144        2            -42.           301.           220.           106.             0.          -676.           -90.           -93.       -324650.       -324650.
  510     145        2            -73.         -3777.           242.           108.            -0.          -659.         -4159.         -4280.     -14971736.     -14971736.
  511     146        2            -12.            84.           246.           109.             0.          -658.          -231.          -238.       -831974.       -831974.
  512     147        2            -15.          3482.           233.           107.             0.          -670.          3137.          3228.      11293807.      11293807.
  513     148        2           -110.         -3057.           251.           108.            -0.          -657.         -3465.         -3565.     -12474350.     -12474350.
  514     149        2           -124.         -3946.           275.           110.            -0.          -639.         -4325.         -4449.     -15568253.     -15568253.
  515     150        2           -123.         -5719.           308.           112.            -0.          -615.         -6037.         -6209.     -21731968.     -21731968.
  516     151        2            -64.         -5436.           340.           115.            -0.          -592.         -5638.         -5799.     -20297616.     -20297616.
  517     152        2           -111.         -4376.           366.           117.            -0.          -574.         -4578.         -4708.     -16481552.     -16481552.
  518     153        2            -92.         -6669.           404.           120.            -0.          -547.         -6785.         -6977.     -24426570.     -24426570.
  519     154        2           -111.         -7011.           443.           123.            -0.          -519.         -7075.         -7275.     -25471728.     -25471728.
  520     155        2           -108.         -7341.           482.           127.            -0.          -490.         -7331.         -7536.     -26390622.     -26390622.
  521     156        2           -119.         -9772.           532.           131.            -0.          -452.         -9680.         -9951.     -34848404.     -34848404.
  522     157        2           -106.        -10381.           586.           136.            -0.          -412.        -10178.        -10462.     -36641988.     -36641988.
  523     158        2            -84.        -10309.           638.           141.            -0.          -373.         -9988.        -10265.     -35956720.     -35956720.
  524     159        2            -57.         -7606.           675.           144.            -0.          -345.         -7189.         -7388.     -25881142.     -25881142.
  525     160        2            -77.         -7144.           709.           147.            -0.          -319.         -6684.         -6868.     -24062548.     -24062548.
