 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  381      16        2  2399.15    0.00    3.17   -3.91   -7.06   -5.02    5.75
  382      17        2  2407.58    0.00    3.18   -3.05   -3.48   -5.00    5.64
  383      18        2  2416.01    0.00    3.19   -1.67   -2.36   -4.66    5.54
  384      19        2  2424.44    0.00    3.20   -1.51   -1.59   -4.07    5.44
  385      20        2  2432.86    0.00    3.21    0.34   -0.58   -1.96    5.37
  386      21        2  2441.29    0.00    3.22    2.02    1.18   -0.77    5.31
  387      22        2  2449.72    0.00    3.23    1.96    1.99    0.23    5.27
  388      23        2  2458.15    0.00    3.25    3.00    2.48    1.16    5.23
  389      24        2  2466.58    0.00    3.26   -1.90    0.55    1.08    5.18
  390      25        2  2475.00    0.00    3.27   -0.95   -1.43    0.83    5.11
  391      26        2  2483.43    0.00    3.28   -3.49   -2.22   -0.28    5.03
  392      27        2  2491.86    0.00    3.29   -7.17   -5.33   -2.10    4.92
  393      28        2  2500.29    0.00    3.30   -4.99   -6.08   -3.70    4.80
  394      29        2  2508.72    0.00    3.31   -4.31   -4.65   -4.18    4.69
  395      30        2  2517.15    0.00    3.32  -12.10   -8.21   -6.41    4.54
  396      31        2  2525.57    0.00    3.33  -14.30  -13.20   -8.57    4.35
  397      32        2  2534.00    0.00    3.35  -11.20  -12.75   -9.38    4.17
  398      33        2  2542.43    0.00    3.36   -7.32   -9.26   -9.85    4.02
  399      34        2  2550.86    0.00    3.37   -7.08   -7.20  -10.40    3.88
  400      35        2  2559.29    0.00    3.38   -9.35   -8.22   -9.85    3.74
  401      36        2  2567.71    0.00    3.39  -10.90  -10.12   -9.17    3.58
  402      37        2  2576.14    0.00    3.40  -10.50  -10.70   -9.03    3.43
  403      38        2  2584.57    0.00    3.41  -14.30  -12.40  -10.43    3.26
  404      39        2  2593.00    0.00    3.42  -12.80  -13.55  -11.57    3.07
  405      40        2  2601.43    0.00    3.44  -17.20  -15.00  -13.14    2.88
  406      41        2  2609.86    0.00    3.45  -15.40  -16.30  -14.04    2.68
  407      42        2  2618.28    0.00    3.46  -14.20  -14.80  -14.78    2.48
  408      43        2  2626.71    0.00    3.47  -11.40  -12.80  -14.20    2.31
  409      44        2  2635.14    0.00    3.48   -9.19  -10.29  -13.48    2.17
  410      45        2  2643.57    0.00    3.49   -4.32   -6.75  -10.90    2.07
  411      46        2  2652.00    0.00    3.50  -10.40   -7.36   -9.90    1.96
  412      47        2  2660.42    0.00    3.51   -9.96  -10.18   -9.05    1.84
  413      48        2  2668.85    0.00    3.52   -4.58   -7.27   -7.69    1.74
  414      49        2  2677.28    0.00    3.54   -4.90   -4.74   -6.83    1.67
  415      50        2  2685.71    0.00    3.55    0.31   -2.30   -5.91    1.62
  416      51        2  2694.14    0.00    3.56    2.10    1.20   -3.41    1.61
  417      52        2  2702.57    0.00    3.57    3.37    2.74   -0.74    1.61
  418      53        2  2710.99    0.00    3.58    2.15    2.76    0.61    1.62
  419      54        2  2719.42    0.00    3.59    2.42    2.29    2.07    1.63
  420      55        2  2727.85    0.00    3.60    5.28    3.85    3.06    1.66
  421      56        2  2736.28    0.00    3.61    8.64    6.96    4.37    1.71
  422      57        2  2744.71    0.00    3.63    5.76    7.20    4.85    1.77
  423      58        2  2753.13    0.00    3.64    2.15    3.96    4.85    1.81
  424      59        2  2761.56    0.00    3.65    3.62    2.89    5.09    1.84
  425      60        2  2769.99    0.00    3.66    3.07    3.35    4.65    1.87
  426      61        2  2778.43    0.00    3.67    3.08    3.08    3.54    1.89
  427      62        2  2782.77    0.00    3.68    2.35    2.72    2.85    1.92
  428      63        2  2789.16    0.00    3.69   -1.00    0.68    2.22    1.92
  429      64        2  2795.54    0.00    3.70   -3.36   -2.18    0.83    1.90
  430      65        2  2801.93    0.00    3.70    1.65   -0.85    0.54    1.88
  431      66        2  2808.32    0.00    3.71   -0.44    0.60   -0.16    1.87
  432      67        2  2814.70    0.00    3.72   -0.88   -0.66   -0.81    1.86
  433      68        2  2821.09    0.00    3.73   -1.76   -1.32   -0.96    1.84
  434      69        2  2827.48    0.00    3.74   -5.37   -3.56   -1.36    1.79
  435      70        2  2833.86    0.00    3.75   -1.65   -3.51   -2.02    1.74
  436      71        2  2840.25    0.00    3.75    1.73    0.04   -1.58    1.73
  437      72        2  2846.64    0.00    3.76    3.08    2.41   -0.79    1.73
  438      73        2  2853.02    0.00    3.77    1.80    2.44   -0.08    1.74
  439      74        2  2859.41    0.00    3.78    1.88    1.84    1.37    1.75
  440      75        2  2865.79    0.00    3.79    0.96    1.42    1.89    1.76
  441      76        2  2872.18    0.00    3.80   -0.37    0.30    1.47    1.76
  442      77        2  2878.57    0.00    3.81   -1.41   -0.89    0.57    1.75
  443      78        2  2884.95    0.00    3.81   -2.34   -1.87   -0.26    1.72
  444      79        2  2891.34    0.00    3.82    2.65    0.16   -0.10    1.72
  445      80        2  2897.73    0.00    3.83    3.33    2.99    0.37    1.75
  446      81        2  2904.11    0.00    3.84    4.03    3.68    1.25    1.78
  447      82        2  2910.50    0.00    3.85    6.68    5.36    2.87    1.82
  448      83        2  2916.89    0.00    3.86    7.06    6.87    4.75    1.89
  449      84        2  2923.27    0.00    3.86    6.62    6.84    5.54    1.95
  450      85        2  2929.66    0.00    3.87    6.45    6.54    6.17    2.02
  451      86        2  2936.05    0.00    3.88    7.14    6.80    6.79    2.08
  452      87        2  2942.43    0.00    3.89    4.45    5.80    6.34    2.13
  453      88        2  2948.82    0.00    3.90    8.21    6.33    6.57    2.18
  454      89        2  2955.20    0.00    3.91   10.80    9.51    7.41    2.26
  455      90        2  2961.59    0.00    3.92    5.88    8.34    7.30    2.33
  456      91        2  2967.98    0.00    3.92    3.55    4.72    6.58    2.37
  457      92        2  2974.36    0.00    3.93    3.70    3.63    6.43    2.41
  458      93        2  2980.75    0.00    3.94    5.08    4.39    5.80    2.45
  459      94        2  2987.14    0.00    3.95    6.60    5.84    4.96    2.51
  460      95        2  2993.52    0.00    3.96    2.11    4.36    4.21    2.55
  461      96        2  2999.91    0.00    3.97    3.40    2.76    4.18    2.57
  462      97        2  3006.30    0.00    3.97    3.07    3.24    4.05    2.60
  463      98        2  3012.68    0.00    3.98    1.28    2.18    3.29    2.62
  464      99        2  3019.07    0.00    3.99    4.12    2.70    2.80    2.64
  465     100        2  3025.46    0.00    4.00    4.18    4.15    3.21    2.67
  466     101        2  1132.15    0.00    1.50    3.23    3.71    3.18    2.72
  467     102        2  1147.25    0.00    1.51    2.96    3.10    3.15    2.77
  468     103        2  1154.79    0.00    1.52    2.29    2.63    3.36    2.80
  469     104        2  1162.34    0.00    1.53    1.39    1.84    2.81    2.83
  470     105        2  1169.89    0.00    1.54    2.40    1.90    2.45    2.88
  471     106        2  1177.44    0.00    1.55    4.49    3.45    2.71    2.97
  472     107        2  1184.98    0.00    1.56    6.48    5.49    3.41    3.09
  473     108        2  1192.53    0.00    1.57    6.48    6.48    4.25    3.23
  474     109        2  1200.08    0.00    1.58    6.22    6.35    5.21    3.38
  475     110        2  1207.63    0.00    1.59    7.10    6.66    6.15    3.53
  476     111        2  1215.18    0.00    1.60    7.52    7.31    6.76    3.68
  477     112        2  1222.72    0.00    1.61    1.53    4.53    5.77    3.74
  478     113        2  1230.27    0.00    1.62    3.52    2.53    5.18    3.76
  479     114        2  1237.82    0.00    1.63    1.88    2.70    4.31    3.79
  480     115        2  1245.37    0.00    1.64    0.99    1.43    3.09    3.78
  481     116        2  1252.91    0.00    1.65    1.74    1.36    1.93    3.76
  482     117        2  1260.46    0.00    1.66    2.71    2.23    2.17    3.78
  483     118        2  1268.01    0.00    1.67    3.22    2.97    2.11    3.81
  484     119        2  1275.56    0.00    1.68    3.48    3.35    2.43    3.85
  485     120        2  1283.10    0.00    1.69    3.42    3.45    2.91    3.90
  486     121        2  1290.65    0.00    1.70    3.76    3.59    3.32    3.95
  487     122        2  1298.20    0.00    1.71    6.16    4.96    4.01    4.02
  488     123        2  1305.75    0.00    1.72    5.55    5.86    4.47    4.11
  489     124        2  1313.29    0.00    1.73    6.52    6.04    5.08    4.20
  490     125        2  1320.84    0.00    1.74    3.37    4.95    5.07    4.25
  491     126        2  1328.39    0.00    1.75    3.10    3.24    4.94    4.26
  492     127        2  1335.94    0.00    1.76    3.17    3.14    4.34    4.27
  493     128        2  1343.49    0.00    1.77    6.07    4.62    4.45    4.33
  494     129        2  1351.18    0.00    1.78    5.90    5.99    4.32    4.41
  495     130        2  1358.81    0.00    1.79   12.50    9.20    6.15    4.52
  496     131        2  1366.43    0.00    1.80   15.40   13.95    8.61    4.74
  497     132        2  1374.05    0.00    1.81   15.60   15.50   11.09    5.01
  498     133        2  1381.67    0.00    1.82   17.60   16.60   13.40    5.31
  499     134        2  1389.29    0.00    1.83   13.00   15.30   14.82    5.56
  500     135        2  1396.91    0.00    1.84    9.62   11.31   14.24    5.72
  501     136        2  1404.53    0.00    1.85   10.90   10.26   13.34    5.86
  502     137        2  1412.16    0.00    1.86   10.90   10.90   12.40    5.99
  503     138        2  1419.78    0.00    1.87   11.50   11.20   11.18    6.15
  504     139        2  1427.40    0.00    1.88   12.50   12.00   11.08    6.32
  505     140        2  1435.02    0.00    1.89   12.50   12.50   11.66    6.51
  506     141        2  1442.64    0.00    1.90    9.93   11.22   11.47    6.66
  507     142        2  1450.26    0.00    1.91   11.20   10.57   11.53    6.80
  508     143        2  1457.89    0.00    1.92    8.07    9.64   10.84    6.90
  509     144        2  1465.51    0.00    1.93    8.70    8.39   10.08    6.96
  510     145        2  1473.13    0.00    1.94   11.80   10.25    9.94    7.06
  511     146        2  1480.75    0.00    1.95    9.02   10.41    9.76    7.15
  512     147        2  1488.37    0.00    1.96    6.45    7.74    8.81    7.18
  513     148        2  1495.99    0.00    1.97   11.30    8.88    9.45    7.26
  514     149        2  1503.62    0.00    1.98   12.10   11.70   10.13    7.41
  515     150        2  1511.24    0.00    1.99   13.60   12.85   10.49    7.59
  516     151        2  1518.86    0.00    2.00   13.60   13.60   11.41    7.75
  517     152        2  1526.48    0.00    2.01   13.00   13.30   12.72    7.91
  518     153        2  1534.10    0.00    2.02   14.90   13.95   13.44    8.09
  519     154        2  1541.72    0.00    2.03   15.40   15.15   14.10    8.28
  520     155        2  1549.35    0.00    2.04   15.90   15.65   14.56    8.48
  521     156        2  1556.97    0.00    2.05   18.00   16.95   15.44    8.70
  522     157        2  1564.59    0.00    2.06   18.80   18.40   16.60    8.94
  523     158        2  1572.21    0.00    2.07   19.10   18.95   17.44    9.18
  524     159        2  1579.83    0.00    2.08   17.40   18.25   17.84    9.38
  525     160        2  1587.45    0.00    2.09   17.30   17.35   18.12    9.57
  526     161        2  1595.08    0.00    2.10   18.40   17.85   18.20    9.78
  527     162        2  1602.70    0.00    2.11   19.40   18.90   18.32   10.01
  528     163        2  1610.32    0.00    2.12   15.70   17.55   17.64   10.19
  529     164        2  1617.94    0.00    2.13   14.90   15.30   17.14   10.34
  530     165        2  1625.56    0.00    2.14   15.40   15.15   16.76   10.50
  531     166        2  1633.18    0.00    2.15   13.00   14.20   15.68   10.59
  532     167        2  1640.81    0.00    2.16   18.30   15.65   15.46   10.72
  533     168        2  1648.43    0.00    2.17   16.40   17.35   15.60   10.86
  534     169        2  1656.05    0.00    2.18   13.30   14.85   15.28   10.95
  535     170        2  1663.67    0.00    2.19   17.60   15.45   15.72   11.08
  536     171        2  1671.29    0.00    2.20   20.40   19.00   17.20   11.28
  537     172        2  1678.91    0.00    2.21   20.60   20.50   17.66   11.49
  538     173        2  1686.54    0.00    2.22   19.30   19.95   18.24   11.70
  539     174        2  1694.16    0.00    2.23   17.60   18.45   19.10   11.89
  540     175        2  1701.78    0.00    2.24   19.10   18.35   19.40   12.07
  541     176        2  1709.40    0.00    2.25   22.50   20.80   19.82   12.28
  542     177        2  1717.02    0.00    2.26   23.50   23.00   20.40   12.52
  543     178        2  1724.64    0.00    2.27   23.10   23.30   21.16   12.76
  544     179        2  1732.26    0.00    2.28   23.20   23.15   22.28   12.99
  545     180        2  1739.89    0.00    2.30   22.70   22.95   23.00   13.21
  546     181        2  1747.51    0.00    2.31   19.80   21.25   22.46   13.40
  547     182        2  1755.13    0.00    2.32   15.60   17.70   20.88   13.52
  548     183        2  1762.75    0.00    2.33   15.70   15.65   19.40   13.61
  549     184        2  1770.37    0.00    2.34   15.50   15.60   17.86   13.69
  550     185        2  1777.99    0.00    2.35   15.40   15.45   16.40   13.78
  551     186        2  1785.62    0.00    2.36   13.60   14.50   15.16   13.84
  552     187        2  1793.24    0.00    2.37   14.50   14.05   14.94   13.87
  553     188        2  1800.86    0.00    2.38   14.30   14.40   14.66   13.90
  554     189        2  1808.48    0.00    2.39   14.70   14.50   14.50   13.95
  555     190        2  1816.10    0.00    2.40   11.90   13.30   13.80   13.99
  556     191        2  1823.72    0.00    2.41   14.60   13.25   14.00   14.04
  557     192        2  1831.35    0.00    2.42   12.90   13.75   13.68   14.08
  558     193        2  1838.97    0.00    2.43   14.20   13.55   13.66   14.11
  559     194        2  1846.59    0.00    2.44   13.30   13.75   13.38   14.14
  560     195        2  1854.21    0.00    2.45   13.50   13.40   13.70   14.18
  561     196        2  1861.83    0.00    2.46   16.00   14.75   13.98   14.23
  562     197        2  1869.45    0.00    2.47   16.20   16.10   14.64   14.29
  563     198        2  1877.08    0.00    2.48   17.30   16.75   15.26   14.37
  564     199        2  1884.70    0.00    2.49   20.00   18.65   16.60   14.48
  565     200        2  1892.32    0.00    2.50   19.50   19.75   17.80   14.61
  566     201        2  1899.94    0.00    2.51   20.50   20.00   18.70   14.73
  567     202        2  1907.56    0.00    2.52   19.50   20.00   19.36   14.85
  568     203        2  1915.18    0.00    2.53   13.90   16.70   18.68   14.91
  569     204        2  1922.81    0.00    2.54   14.30   14.10   17.54   14.95
  570     205        2  1930.43    0.00    2.55   12.80   13.55   16.20   14.99
  571     206        2  1938.05    0.00    2.56   14.40   13.60   14.98   15.03
  572     207        2  1945.67    0.00    2.57   15.20   14.80   14.12   15.07
  573     208        2  1953.29    0.00    2.58   17.20   16.20   14.78   15.13
  574     209        2  1960.91    0.00    2.59   18.80   18.00   15.68   15.22
  575     210        2  1968.54    0.00    2.60   16.10   17.45   16.34   15.28
  576     211        2  1976.16    0.00    2.61   15.60   15.85   16.58   15.32
  577     212        2  1983.78    0.00    2.62   16.00   15.80   16.74   15.36
  578     213        2  1991.40    0.00    2.63   16.90   16.45   16.68   15.41
  579     214        2  1999.02    0.00    2.64   18.10   17.50   16.54   15.49
  580     215        2  2006.64    0.00    2.65   19.10   18.60   17.14   15.57
  581     216        2  2014.27    0.00    2.66   17.50   18.30   17.52   15.64
  582     217        2  2021.89    0.00    2.67   15.90   16.70   17.50   15.70
  583     218        2  2029.51    0.00    2.68   15.60   15.75   17.24   15.74
  584     219        2  2037.13    0.00    2.69   19.70   17.65   17.56   15.81
  585     220        2  2044.75    0.00    2.70   21.70   20.70   18.08   15.91
  586     221        2  2052.37    0.00    2.71   22.70   22.20   19.12   16.04
  587     222        2  2059.99    0.00    2.72   18.30   20.50   19.60   16.14
  588     223        2  2067.62    0.00    2.73   15.80   17.05   19.64   16.21
  589     224        2  2075.24    0.00    2.74   14.90   15.35   18.68   16.26
  590     225        2  2082.86    0.00    2.75   19.20   17.05   18.18   16.32
  591     226        2  2090.48    0.00    2.76   18.60   18.90   17.36   16.39
  592     227        2  2098.10    0.00    2.77   20.30   19.45   17.76   16.47
  593     228        2  2105.72    0.00    2.78   21.90   21.10   18.98   16.57
  594     229        2  2113.35    0.00    2.79   20.30   21.10   20.06   16.67
  595     230        2  2120.98    0.00    2.80   19.90   20.10   20.20   16.76
  596     231        2  1955.79    0.00    2.59   20.80   20.35   20.64   16.85
  597     232        2  1798.23    0.00    2.38   20.90   20.85   20.76   16.96
  598     233        2  1640.68    0.00    2.17   19.40   20.15   20.26   17.05
  599     234        2  1483.12    0.00    1.96   19.80   19.60   20.16   17.14
  600     235        2  1325.56    0.00    1.76   20.60   20.20   20.30   17.24
  601     236        2  1168.00    0.00    1.55   18.30   19.45   19.80   17.33
  602     237        2  1010.45    0.00    1.34   15.90   17.10   18.80   17.38
  603     238        2   852.89    0.00    1.13   13.20   14.55   17.56   17.38
  604     239        2   875.53    0.00    1.14   13.00   13.10   16.20   17.36
  605     240        2   886.85    0.00    1.16   12.40   12.70   14.56   17.30
  606     241        2   898.17    0.00    1.17   12.10   12.25   13.32   17.22
  607     242        2   909.50    0.00    1.19   12.40   12.25   12.62   17.11
  608     243        2   920.82    0.00    1.20   13.70   13.05   12.72   17.03
  609     244        2   932.14    0.00    1.22   10.80   12.25   12.28   16.93
  610     245        2   943.46    0.00    1.23   13.40   12.10   12.48   16.86
  611     246        2   954.78    0.00    1.25   11.50   12.45   12.36   16.79
  612     247        2   966.10    0.00    1.26   15.90   13.70   13.06   16.73
  613     248        2   977.42    0.00    1.28   15.60   15.75   13.44   16.72
  614     249        2   988.75    0.00    1.29   14.40   15.00   14.16   16.72
  615     250        2  1000.07    0.00    1.31   12.70   13.55   14.02   16.69
  616     251        2  1011.39    0.00    1.32   12.20   12.45   14.16   16.65
  617     252        2  1022.71    0.00    1.34   14.10   13.15   13.80   16.62
  618     253        2  1034.03    0.00    1.35   13.00   13.55   13.28   16.57
  619     254        2  1045.35    0.00    1.37   10.50   11.75   12.50   16.49
  620     255        2  1056.67    0.00    1.38   10.90   10.70   12.14   16.41
  621     256        2  1067.99    0.00    1.40   13.20   12.05   12.34   16.34
  622     257        2  1079.32    0.00    1.41   12.90   13.05   12.10   16.29
  623     258        2  1090.64    0.00    1.43   14.70   13.80   12.44   16.26
  624     259        2  1101.96    0.00    1.44   13.70   14.20   13.08   16.22
  625     260        2  1113.28    0.00    1.46   12.90   13.30   13.48   16.16
  626     261        2  1124.60    0.00    1.47    9.51   11.21   12.74   16.08
  627     262        2  1135.92    0.00    1.49   11.10   10.31   12.38   16.00
  628     263        2  1147.25    0.00    1.50    8.37    9.74   11.12   15.91
  629     264        2  1158.57    0.00    1.52    8.07    8.22    9.99   15.78
  630     265        2  1169.89    0.00    1.53   13.40   10.74   10.09   15.68
  631     266        2  1181.21    0.00    1.55   13.40   13.40   10.87   15.64
  632     267        2  1192.53    0.00    1.56   12.90   13.15   11.23   15.62
  633     268        2  1203.85    0.00    1.58   14.40   13.65   12.43   15.60
  634     269        2  1215.17    0.00    1.59   12.20   13.30   13.26   15.58
  635     270        2  1226.50    0.00    1.61   14.30   13.25   13.44   15.55
  636     271        2  1237.82    0.00    1.62   12.70   13.50   13.30   15.52
  637     272        2  1249.14    0.00    1.64   12.20   12.45   13.16   15.46
  638     273        2  1260.46    0.00    1.65   12.90   12.55   12.86   15.41
  639     274        2  1271.78    0.00    1.67   13.20   13.05   13.06   15.37
  640     275        2  1283.10    0.00    1.68   11.70   12.45   12.54   15.32
  641     276        2  1294.42    0.00    1.70   13.10   12.40   12.62   15.28
  642     277        2  1305.75    0.00    1.71   12.70   12.90   12.72   15.25
  643     278        2  1317.07    0.00    1.73   13.70   13.20   12.88   15.21
  644     279        2  1328.39    0.00    1.74   14.10   13.90   13.06   15.20
  645     280        2  1339.71    0.00    1.76   12.90   13.50   13.30   15.18
  646     281        2  1351.03    0.00    1.77   13.10   13.00   13.30   15.14
  647     282        2  1362.35    0.00    1.79   12.10   12.60   13.18   15.11
  648     283        2  1373.68    0.00    1.80   10.30   11.20   12.50   15.05
  649     284        2  1385.00    0.00    1.82    8.55    9.43   11.39   14.96
  650     285        2  1396.32    0.00    1.83    7.65    8.10   10.34   14.85
  651     286        2  1407.64    0.00    1.85    7.19    7.42    9.16   14.73
  652     287        2  1418.96    0.00    1.86    6.15    6.67    7.97   14.58
  653     288        2  1430.28    0.00    1.88    6.31    6.23    7.17   14.44
  654     289        2  1441.60    0.00    1.89    6.52    6.42    6.76   14.30
  655     290        2  1452.93    0.00    1.91    5.62    6.07    6.36   14.15
  656     291        2  1464.25    0.00    1.92    6.54    6.08    6.23   14.02
  657     292        2  1475.57    0.00    1.94    2.31    4.43    5.46   13.85
  658     293        2  1486.89    0.00    1.95    1.62    1.97    4.52   13.66
  659     294        2  1498.21    0.00    1.97    0.80    1.21    3.38   13.45
  660     295        2  1509.53    0.00    1.98    8.47    4.64    3.95   13.29
  661     296        2  1520.85    0.00    2.00   10.60    9.54    4.76   13.21
  662     297        2  1532.18    0.00    2.01    3.65    7.13    5.03   13.09
  663     298        2  1543.50    0.00    2.03    0.89    2.27    4.88   12.91
  664     299        2  1554.82    0.00    2.04    7.93    4.41    6.31   12.76
  665     300        2  1566.14    0.00    2.06   10.50    9.22    6.71   12.69
  666     301        2  1577.46    0.00    2.07    9.36    9.93    6.47   12.64
  667     302        2  1588.78    0.00    2.09    7.71    8.54    7.28   12.56
  668     303        2  1599.27    0.00    2.10    5.48    6.60    8.20   12.47
  669     304        2  1610.17    0.00    2.12    1.63    3.56    6.94   12.33
  670     305        2  1621.07    0.00    2.13    5.27    3.45    5.89   12.19
  671     306        2  1631.97    0.00    2.15    9.44    7.36    5.91   12.10
  672     307        2  1642.88    0.00    2.16   12.80   11.12    6.92   12.07
  673     308        2  1653.78    0.00    2.18    9.79   11.30    7.79   12.05
  674     309        2  1664.68    0.00    2.19    5.61    7.70    8.58   11.99
  675     310        2  1675.58    0.00    2.21    7.16    6.39    8.96   11.91
  676     311        2  1686.48    0.00    2.22    7.95    7.56    8.66   11.85
  677     312        2  1697.39    0.00    2.23    7.95    7.95    7.69   11.79
  678     313        2  1708.29    0.00    2.25    6.25    7.10    6.98   11.72
  679     314        2  1719.19    0.00    2.26    5.05    5.65    6.87   11.63
  680     315        2  1730.09    0.00    2.28    3.98    4.52    6.24   11.52
  681     316        2  1741.00    0.00    2.29    6.07    5.03    5.86   11.42
  682     317        2  1751.90    0.00    2.31    5.30    5.69    5.33   11.33
  683     318        2  1762.80    0.00    2.32    6.58    5.94    5.40   11.24
  684     319        2  1773.70    0.00    2.34    7.00    6.79    5.79   11.17
  685     320        2  1784.60    0.00    2.35    7.63    7.32    6.52   11.10
  686     321        2  1795.51    0.00    2.36    9.99    8.81    7.30   11.06
  687     322        2  1806.41    0.00    2.38    8.66    9.33    7.97   11.03
  688     323        2  1817.31    0.00    2.39   11.50   10.08    8.96   11.01
  689     324        2  1828.21    0.00    2.41    5.96    8.73    8.75   10.98
  690     325        2  1839.11    0.00    2.42   -0.44    2.76    7.13   10.87
  691     326        2  1850.02    0.00    2.44    1.90    0.73    5.52   10.73
  692     327        2  1860.92    0.00    2.45    5.53    3.72    4.89   10.63
  693     328        2  1871.82    0.00    2.47    2.80    4.17    3.15   10.54
  694     329        2  1882.72    0.00    2.48    2.16    2.48    2.39   10.42
  695     330        2  1893.63    0.00    2.49    7.45    4.81    3.97   10.33
  696     331        2  1904.53    0.00    2.51    5.18    6.32    4.62   10.27
  697     332        2  1915.43    0.00    2.52   -1.01    2.09    3.32   10.15
  698     333        2  1926.33    0.00    2.54    0.30   -0.36    2.82   10.01
  699     334        2  1937.23    0.00    2.55   -1.28   -0.49    2.13    9.86
  700     335        2  1948.14    0.00    2.57   -0.82   -1.05    0.47    9.70
  701     336        2  1959.04    0.00    2.58    1.63    0.41   -0.24    9.57
  702     337        2  1969.94    0.00    2.60    1.42    1.53    0.25    9.45
  703     338        2  1980.84    0.00    2.61    2.42    1.92    0.67    9.33
  704     339        2  1991.74    0.00    2.62    3.24    2.83    1.58    9.23
  705     340        2  2002.65    0.00    2.64    5.76    4.50    2.89    9.16
  706     341        2  2013.55    0.00    2.65    7.10    6.43    3.99    9.11
  707     342        2  2024.45    0.00    2.67    4.73    5.92    4.65    9.06
  708     343        2  2035.35    0.00    2.68    2.77    3.75    4.72    8.99
  709     344        2  2046.26    0.00    2.70    1.98    2.38    4.47    8.90
  710     345        2  2057.16    0.00    2.71    1.87    1.93    3.69    8.81
  711     346        2  2068.06    0.00    2.73    1.66    1.77    2.60    8.72
  712     347        2  2078.96    0.00    2.74    4.28    2.97    2.51    8.64
  713     348        2  2089.87    0.00    2.75    2.65    3.47    2.49    8.56
  714     349        2  2100.77    0.00    2.77    0.75    1.70    2.24    8.47
  715     350        2  2111.67    0.00    2.78    5.41    3.08    2.95    8.39
  716     351        2  2122.57    0.00    2.80    4.84    5.13    3.59    8.34
  717     352        2  2133.48    0.00    2.81    3.28    4.06    3.39    8.28
  718     353        2  2144.38    0.00    2.83    4.60    3.94    3.78    8.23
  719     354        2  2155.28    0.00    2.84    6.02    5.31    4.83    8.18
  720     355        2  2166.18    0.00    2.86    5.60    5.81    4.87    8.15
  721     356        2  2177.08    0.00    2.87    6.16    5.88    5.13    8.12
  722     357        2  2187.99    0.00    2.88    4.42    5.29    5.36    8.08
  723     358        2  2198.89    0.00    2.90    2.92    3.67    5.02    8.03
  724     359        2  2209.79    0.00    2.91   -1.91    0.51    3.44    7.94
  725     360        2  2220.69    0.00    2.93   -0.83   -1.37    2.15    7.83
  726     361        2  2231.59    0.00    2.94   -3.49   -2.16    0.22    7.71
  727     362        2  2242.50    0.00    2.96    3.25   -0.12   -0.01    7.61
  728     363        2  2253.40    0.00    2.97    3.42    3.34    0.09    7.54
  729     364        2  2264.30    0.00    2.99    3.88    3.65    1.25    7.49
  730     365        2  2275.21    0.00    3.00    1.42    2.65    1.70    7.42
  731       1        3  2286.11    0.00    3.01    0.13    0.78    2.42    7.34
  732       2        3  2281.16    0.00    3.01    0.63    0.38    1.90    7.26
  733       3        3  2289.58    0.00    3.02   -0.76   -0.06    1.06    7.17
  734       4        3  2298.01    0.00    3.03   -0.13   -0.45    0.26    7.07
  735       5        3  2306.44    0.00    3.04   -0.56   -0.35   -0.14    6.98
  736       6        3  2314.87    0.00    3.06   -1.87   -1.21   -0.54    6.88
  737       7        3  2323.30    0.00    3.07   -0.74   -1.31   -0.81    6.78
  738       8        3  2331.73    0.00    3.08   -0.19   -0.46   -0.70    6.69
  739       9        3  2340.15    0.00    3.09   -2.27   -1.23   -1.13    6.59
  740      10        3  2348.58    0.00    3.10   -1.53   -1.90   -1.32    6.49
  741      11        3  2357.01    0.00    3.11   -1.90   -1.71   -1.33    6.39
  742      12        3  2365.44    0.00    3.12   -3.19   -2.55   -1.82    6.28
  743      13        3  2373.87    0.00    3.13   -3.35   -3.27   -2.45    6.17
  744      14        3  2382.29    0.00    3.15   -4.47   -3.91   -2.89    6.05
  745      15        3  2390.72    0.00    3.16  -10.20   -7.34   -4.62    5.89
  746      16        3  2399.15    0.00    3.17   -3.91   -7.06   -5.02    5.74
  747      17        3  2407.58    0.00    3.18   -3.05   -3.48   -5.00    5.63
  748      18        3  2416.01    0.00    3.19   -1.67   -2.36   -4.66    5.52
  749      19        3  2424.44    0.00    3.20   -1.51   -1.59   -4.07    5.43
  750      20        3  2432.86    0.00    3.21    0.34   -0.58   -1.96    5.35
  751      21        3  2441.29    0.00    3.22    2.02    1.18   -0.77    5.30
  752      22        3  2449.72    0.00    3.23    1.96    1.99    0.23    5.26
  753      23        3  2458.15    0.00    3.25    3.00    2.48    1.16    5.22
  754      24        3  2466.58    0.00    3.26   -1.90    0.55    1.08    5.17
  755      25        3  2475.00    0.00    3.27   -0.95   -1.43    0.83    5.10
  756      26        3  2483.43    0.00    3.28   -3.49   -2.22   -0.28    5.02
  757      27        3  2491.86    0.00    3.29   -7.17   -5.33   -2.10    4.91
  758      28        3  2500.29    0.00    3.30   -4.99   -6.08   -3.70    4.78
  759      29        3  2508.72    0.00    3.31   -4.31   -4.65   -4.18    4.68
  760      30        3  2517.15    0.00    3.32  -12.10   -8.21   -6.41    4.53
  761      31        3  2525.57    0.00    3.33  -14.30  -13.20   -8.57    4.34
  762      32        3  2534.00    0.00    3.35  -11.20  -12.75   -9.38    4.16
